UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10007157,21,Source,1231309,D,Hegemony and the structure-agency problem in International Relations: a scientific realist contribution,Source,Source,Review of International Studies,34,01,109,Source,Source,14699044,10.1017/S0260210508007936,Source,2008,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231310,D,The limits of governmentality: Social theory and the international,Source,Source,European Journal of International Relations,16,2,223,Source,Source,14603713,10.1177/1354066109346886,Source,2010,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231312,A,"Complexity, Fragmentation and Uncertainty - Government Capacity in an Evolving State",Source,Oxford University Press,Source,Source,Source,Source,Source,9780199585991,Source,Source,Source,2013,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231313,D,"Political Recruitment Beyond Elections: An Exploration of the Linkage Between Patronage, Democracy, and Diversity in the United Kingdom",Source,Source,Public Administration,90,2,511,Source,Source,00333298,10.1111/j.1467-9299.2011.01969.x,Source,2011,Source,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231314,D,"Think Again: Patronage, Governance and the Smarter State",Source,Source,Policy and Politics: an international journal,38,4,639,Source,Source,03055736,10.1332/030557310X539315,Source,2010,http://www.ingentaconnect.com/content/tpp/pap/2010/00000038/00000004/art00009,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231315,D,The roles states play: a Meadian interactionist approach,Source,Source,Journal of International Relations and Development,15,3,370,Source,Source,15811980,10.1057/jird.2011.26,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231316,D,"Policy Agendas in Australian Politics: The Governor-General's Speeches, 1945–2008",Source,Source,Australian Journal of Political Science,45,4,533,Source,Source,1363030X,10.1080/10361146.2010.517174,Source,2010,Source,3,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231317,D,Rational Choice and Interpretive Evidence: Caught between a Rock and a Hard Place?,Source,Source,Political Studies,58,1,47,Source,Source,14679248,10.1111/j.1467-9248.2009.00776.x,Source,2009,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231318,D,"Luck, Systematic Luck and Business Power: Lucky All the Way Down or Trying Hard to get What it Wants without Trying?",Source,Source,Political Studies,61,4,834,Source,Source,00323217,10.1111/j.1467-9248.2012.00981.x,Source,2012,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1448976,D,Germany as the EU's reluctant hegemon? Of economic strength and political constraints,Source,Source,Journal of European Public Policy,20,Source,1387,Source,Source,14664429,10.1080/13501763.2013.822824,Source,2013,http://www.tandfonline.com/doi/abs/10.1080/13501763.2013.822824#.UjwEaMako0k,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1448977,D,"Why Didn't They See it Coming? Warning Signs, Acceptable Risks and the Global Financial Crisis",Source,Source,Political Studies,61,3,543,Source,Source,00323217,10.1111/j.1467-9248.2012.00986.x,Source,2013,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1507278,D,Constitutional stretching: coalition governance and the Westminster model,Source,Source,Commonwealth & Comparative Politics,49,4,486,Source,Source,17439094,10.1080/14662043.2011.615169,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572489,A,Migration and Mobility in the European Union,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,9780230007482,Source,Source,Source,2011,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572490,A,The European Union and South East Europe: The Dynamics of Europeanization and Multilevel Governance,Source,Routledge,Source,Source,Source,Source,Source,9780415669061,Source,Source,Source,2013,Source,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572491,D,Migration and environmental change in international governance: the case of the European Union,Source,Source,Environment and Planning C: Government and Policy,30,6,1015,Source,Source,14723425,10.1068/c1249j,Source,2012,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572492,D,"The Development, Application and Implications of an EU Rule of Law in the Area of Migration Policy",Source,Source,JCMS: Journal of Common Market Studies,51,2,179,Source,Source,00219886,10.1111/j.1468-5965.2012.02296.x,Source,2013,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572493,D,"The ""Problem of Values"" and International Relations Scholarship: From Applied Reflexivity to Reflexivism",Source,Source,International Studies Review,13,2,259,Source,Source,15219488,10.1111/j.1468-2486.2011.01024.x,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572494,D,"Contemporary ""Dissidence"" in American IR: The New Structure of Anti-Mainstream Scholarship?",Source,Source,International Studies Perspectives,12,4,362,Source,Source,15283577,10.1111/j.1528-3585.2011.00430.x,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572495,D,Beyond (Post)Positivism: The Missed Promises of Systemic Pragmatism,Source,Source,International Studies Quarterly,56,2,291,Source,Source,00208833,10.1111/j.1468-2478.2011.00710.x,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572496,D,"Reflectivity, Reflexivity, Reflexivism: IR's ""Reflexive Turn"" - and Beyond",Source,Source,European Journal of International Relations,n/a,Source,n/a,Source,Source,14603713,10.1177/1354066112437770,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572497,D,"Age, period and cohort analysis in a comparative context: Political generations and political participation repertoires in Western Europe",Source,Source,Electoral Studies,n/a,Source,n/a,Source,Source,02613794,10.1016/j.electstud.2013.06.003,Source,2013,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572498,A,Institutionalizing Unsustainability: The Paradox of Global Climate Governance,Source,University of California Press,Source,Source,Source,Source,Source,9781938169021,Source,Source,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572499,D,The discursive democratisation of global climate governance,Source,Source,Environmental Politics,21,2,189,Source,Source,17438934,10.1080/09644016.2012.651898,Source,2012,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572500,D,The legitimacy of multilateral climate governance: a deliberative democratic approach,Source,Source,Critical Policy Studies,6,1,1,Source,Source,1946018X,10.1080/19460171.2012.659879,Source,2012,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572501,D,Representing Green Radicalism: the limits of state-based representation in global climate governance,Source,Source,Review of International Studies,n/a,Source,n/a,Source,Source,14699044,10.1017/S0260210513000077,Source,2013,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1572502,D,The Social Cost of Environmental Solutions,Source,Source,New Political Economy,18,3,410,Source,Source,14699923,10.1080/13563467.2012.740818,Source,2012,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,2144898,D,The EU in the Horn of Africa: Building Resilience as a Distant Form of Governance,Source,Source,JCMS: Journal of Common Market Studies,n/a,Source,n/a,Source,Source,00219886,10.1111/jcms.12085,Source,2013,http://onlinelibrary.wiley.com/doi/10.1111/jcms.12085/pdf,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344221,A,Advancing governance in the south: what roles for international financial institutions in developing states?,Source,Palgrave/Macmillan,Source,Source,Source,Source,Source,9780230220119,Source,Source,Source,2009,http://us.macmillan.com/advancinggovernanceinthesouth,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344222,D,"Region, regionness and regionalism in Latin America: towards a new synthesis",Source,Source,New Political Economy,17,4,421,Source,Source,1356-3467,10.1080/13563467.2011.603827,Source,2012,http://www.eprints.soton.ac.uk/192625,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344223,D,Post-neoliberalism in Latin America: rebuilding and reclaiming the state after crisis,Source,Source,Development and Change,43,1,1,Source,Source,0012-155X,10.1111/j.1467-7660.2011.01746.x,Source,2012,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-7660.2011.01746.x/abstract,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344224,D,Parliament on its knees: MPs' expenses and the crisis of transparency at Westminster,Source,Source,Political Quarterly,80,3,329,Source,Source,0032-3179,10.1111/j.1467-923X.2009.02005.x,Source,2009,http://dx.doi.org/10.1111/j.1467-923X.2009.02005.x,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344225,A,Parliamentary reform at Westminster,Source,Manchester University Press,Source,Source,Source,Source,Source,9780719076756,Source,Source,Source,2009,http://www.manchesteruniversitypress.co.uk/catalogue/book.asp?id=2630,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344226,D,"Mind the gap: political analysis, public expectations and the parliamentary decline thesis",Source,Source,British Journal of Politics & International Relations,13,2,249,Source,Source,1369-1481,10.1111/j.1467-856X.2010.00434.x,Source,2011,http://www.eprints.soton.ac.uk/182987,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344227,A,House of Lords Reform Since 1911: Must the Lords Go?,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,9780230271661,Source,Source,Source,2011,http://www.palgrave.com/products/title.aspx?pid=413160,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344228,A,Governance Theory and Practice: A Cross-Disciplinary Approach,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,978-0-230-54676-9,Source,Source,Source,2008,http://www.eprints.soton.ac.uk/80262,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344229,D,Design experiments: engaging policy makers in the search for evidence about what works,Source,Source,Political Studies,57,2,356,Source,Source,0032-3217,10.1111/j.1467-9248.2008.00756.x,Source,2009,http://www.eprints.soton.ac.uk/80268,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344230,A,"Nudge, nudge, think, think: using experiments to change civic behaviour",Source,Bloomsbury Academic,Source,Source,Source,Source,Source,9781849660594,Source,Source,Source,2011,http://www.bloomsburyacademic.com/view/Nudge_Nudge_Think_Think_9781849662284/book-ba-9781849662284.xml,6,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344231,D,Metagovernance and nuclear power in Europe,Source,Source,Journal of European Public Policy,19,7,1026,Source,Source,1350-1763,10.1080/13501763.2011.652900,Source,2012,http://www.tandfonline.com/doi/abs/10.1080/13501763.2011.652900,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344232,D,Defending the duty of assistance?,Source,Source,Social Theory and Practice,35,3,461,Source,Source,0037-802X,Source,Source,2009,http://ssrn.com/abstract=1152276,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007158,21,Source,3344233,D,"Coercion, reciprocity and equality beyond the state",Source,Source,Journal of Social Philosophy,40,3,297,Source,Source,0047-2786,10.1111/j.1467-9833.2009.01454.x,Source,2009,http://www3.interscience.wiley.com/journal/118503577/home,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
